CustomerID,Monetary,CumRevenue,RevenuePct
14667,20395.34000000002,6424146.973000002,36.97392427511633
15251,20324.540000000008,6444471.513000002,37.09090136266507
12477,20276.369999999995,6464747.883000002,37.20760120968058
17706,20272.150000000012,6485020.033000003,37.324276768652695
17243,20203.58000000001,6505223.613000003,37.44055767569699
18008,19759.080000000013,6524982.693000003,37.55428028054032
17340,19617.949999999986,6544600.643000003,37.66719061724052
16843,19571.430000000008,6564172.073000003,37.77983320991735
17139,19566.759999999977,6583738.833000002,37.89244892459356
14194,18670.58999999994,6602409.423000002,37.99990676821592
12357,18287.659999999993,6620697.083000002,38.10516067334152
13113,18230.069999999996,6638927.153000003,38.210083121495806
12557,18096.14,6657023.293000002,38.3142347408227
16746,18046.749999999993,6675070.043000002,38.41810209795453
17581,17951.169999999995,6693021.213000002,38.5214193481699
12901,17654.539999999997,6710675.753000002,38.62302935613134
17377,17644.27000000007,6728320.023000003,38.72458025551325
14952,17629.34999999999,6745949.3730000025,38.82604528342421
16652,17550.38999999999,6763499.763000002,38.92705586017253
15189,17524.379999999997,6781024.143000002,39.027916737392744
18172,17467.239999999994,6798491.383000002,39.128448747598874
16019,17329.159999999996,6815820.543000002,39.22818604381646
17416,17298.449999999993,6833118.993000003,39.327746589841475
15078,17286.72999999994,6850405.723000002,39.42723968186921
15523,17259.190000000006,6867664.9130000025,39.52657426851424
13027,17239.199999999997,6884904.113000003,39.62579380350348
14277,17197.61000000001,6902101.723000003,39.72477396888971
15808,17180.25000000004,6919281.973000003,39.82365421948131
15125,17024.869999999995,6936306.843000003,39.92164018661739
12647,16955.549999999996,6953262.393000003,40.01922718523025
16656,16833.170000000002,6970095.563000003,40.116109830584726
12433,16794.139999999992,6986889.703000003,40.21276784031511
17735,16790.32999999996,7003680.033000003,40.30940392174092
12454,16679.78,7020359.813000003,40.405403737006296
16553,16584.009999999995,7036943.823000003,40.500852351817706
13564,16498.97000000003,7053442.793000002,40.59581152226654
15358,16425.860000000044,7069868.653000003,40.69034991099677
14961,16410.149999999983,7086278.803000003,40.78479788144225
13225,16260.070000000002,7102538.873000003,40.87838207237295
16180,16249.869999999997,7118788.7430000035,40.97190755760634
12472,16249.290000000014,7135038.033000004,41.065429704672646
12980,16245.779999999997,7151283.813000004,41.15893165007252
17107,16052.719999999967,7167336.533000004,41.251322446264474
15044,16024.149999999992,7183360.683000004,41.34354880894939
13199,15964.20999999999,7199324.893000004,41.435430189330766
17716,15956.969999999987,7215281.863000004,41.52726990017798
12971,15704.6,7230986.463000003,41.61765710545386
16191,15677.820000000005,7246664.283000004,41.70789017949703
12949,15526.700000000017,7262190.983000004,41.79725348834648
14769,15514.110000000022,7277705.093000004,41.88654433594798
14849,15407.609999999984,7293112.703000004,41.97522222700416
15768,15308.89,7308421.593000004,42.063331938997834
18087,14761.519999999999,7323183.113000004,42.1482912845669
18092,14693.720000000014,7337876.833000003,42.232860409912746
16126,14644.599999999999,7352521.433000003,42.31714682703787
17133,14622.330000000007,7367143.763000003,42.40130507005722
16873,14617.39,7381761.153000003,42.485434881101604
14543,14587.869999999992,7396349.023000003,42.56939479095145
17448,14523.669999999982,7410872.693000003,42.65298520023593
15482,14417.36,7425290.053000003,42.73596374651259
14733,14335.150000000003,7439625.2030000035,42.818469136379925
13488,14205.959999999986,7453831.163000003,42.90023097830274
15601,14191.74000000002,7468022.903000004,42.98191097757696
16713,14115.560000000016,7482138.463000003,43.063152525868794
12714,14093.710000000014,7496232.173000003,43.14426831734829
12476,14083.909999999982,7510316.083000003,43.22532770531468
14299,14070.250000000002,7524386.333000003,43.30630847369038
13178,14059.189999999982,7538445.523000004,43.387225586672734
18223,14000.849999999982,7552446.373000003,43.46780692608837
12435,13925.930000000008,7566372.303000003,43.547957066401885
15760,13916.34,7580288.643000003,43.628052011849014
17589,13837.939999999999,7594126.583000003,43.70769572919141
15005,13754.579999999936,7607881.163000003,43.786859671344885
15382,13733.54999999997,7621614.713000003,43.86590257616364
15093,13702.380000000016,7635317.093000003,43.944766083278
12583,13591.580000000007,7648908.673000003,44.022991885366785
12989,13551.750000000002,7662460.423000003,44.10098844746308
15291,13517.759999999997,7675978.183000003,44.178789381456305
13629,13370.859999999999,7689349.043000003,44.255744838299215
13097,13324.10000000002,7702673.143000003,44.332431169808224
16558,13304.109999999984,7715977.253000003,44.40900244966145
16923,13157.129999999981,7729134.383000003,44.484727791927504
13090,13091.739999999998,7742226.123000003,44.56007678463018
15738,13043.320000000009,7755269.443000004,44.6351470979345
14049,13023.400000000023,7768292.843000004,44.710102762465276
18225,13014.799999999967,7781307.643000004,44.78500893003557
15502,13003.869999999999,7794311.513000004,44.8598521904224
14110,12987.949999999993,7807299.463000004,44.93460382387775
13969,12973.45999999999,7820272.923000004,45.009272060710174
13668,12948.479999999992,7833221.403000005,45.08379652613882
13316,12940.819999999996,7846162.223000005,45.158276904739886
13952,12823.521000000002,7858985.744000005,45.23208217357746
13468,12793.279999999986,7871779.024000005,45.305713391533466
16549,12781.800000000005,7884560.824000005,45.379278536802694
12437,12683.400000000005,7897244.224000005,45.452277344756816
12451,12669.87999999999,7909914.104000005,45.5251983388847
12536,12601.830000000005,7922515.934000005,45.597727673924226
16161,12580.059999999958,7935095.994000005,45.670131712588244
17017,12576.989999999983,7947672.984000005,45.742518081988464
14040,12523.810000000005,7960196.794000004,45.81459837599825
17858,12518.650000000003,7972715.444000005,45.88664897183176
14936,12410.809999999956,7985126.254000004,45.95807889880284
16000,12393.7,7997519.954000005,46.02941034984443
12474,12372.749999999995,8009892.704000005,46.10062122398813
14735,12240.159999999996,8022132.864000005,46.17106898162154
12481,12185.50999999999,8034318.3740000045,46.24120220333755
15144,12160.309999999983,8046478.684000004,46.31119038744847
15465,12100.400000000003,8058579.084000004,46.38083376191967
15194,12021.529999999977,8070600.614000005,46.45002320321968
13050,11986.519999999984,8082587.134000004,46.5190111458469
14415,11980.089999999931,8094567.224000004,46.58796208086298
17364,11972.920000000013,8106540.144000004,46.656871749227136
17044,11962.299999999994,8118502.444000004,46.72572029460057
13458,11959.269999999984,8130461.714000003,46.79455140092863
13854,11944.560000000009,8142406.274000003,46.86329784443245
16258,11942.51999999998,8154348.794000003,46.93203254679681
16814,11924.850000000002,8166273.644000002,47.000665550173785
16523,11916.330000000005,8178189.974000002,47.06924951702714
17338,11889.329999999993,8190079.304000002,47.13767808644646
13687,11880.839999999998,8201960.144000002,47.20605779200597
14505,11879.079999999989,8213839.224000002,47.27442736795497
18226,11878.879999999996,8225718.104000002,47.34279579281186
12567,11767.48,8237485.584000003,47.41052305936688
12705,11762.099999999982,8249247.684000002,47.4782193615443
14426,11727.939999999999,8260975.624000003,47.54571905719037
13004,11650.849999999982,8272626.474000002,47.61277506438498
12683,11633.699999999993,8284260.174000002,47.67973236543168
15023,11578.649999999992,8295838.824000003,47.746372828376785
14739,11573.62,8307412.444000003,47.81298434135547
13418,11559.659999999998,8318972.104000003,47.8795155081053
15218,11468.83,8330440.934000003,47.94552390637614
13680,11419.669999999976,8341860.604000003,48.011249366207835
14016,11403.410000000002,8353264.014000003,48.07688124225148
12668,11383.02999999999,8364647.0440000035,48.142395822009746
13102,11380.099999999968,8376027.144000003,48.20789353826868
15874,11284.759999999995,8387311.904000003,48.27284252892167
15555,11243.910000000064,8398555.814000003,48.33755640901244
12539,11214.750000000007,8409770.564000003,48.40210245987446
13576,11202.590000000006,8420973.154000003,48.46657852433657
12524,11126.109999999991,8432099.264000002,48.53061441117813
14134,11123.349999999997,8443222.614000002,48.594634412948665
13013,11097.43,8454320.044000002,48.65850523318252
15032,11010.050000000005,8465330.094000002,48.72187314127619
14045,10986.63,8476316.724000003,48.78510625648449
12918,10953.5,8487270.224000003,48.84814869328577
16985,10923.159999999985,8498193.384000003,48.911016509414885
18052,10877.18,8509070.564000003,48.9736196894693
16033,10608.809999999972,8519679.374000004,49.034678276584096
13324,10513.47,8530192.844000004,49.095188138092944
15290,10496.28,8540689.124000004,49.15559906323546
12431,10432.219999999992,8551121.344000004,49.215641293577086
14028,10396.5,8561517.844000004,49.27547793886896
16168,10360.669999999991,8571878.514000004,49.33510836601042
16984,10350.529999999988,8582229.044000003,49.394680432782195
15296,10323.029999999992,8592552.074000003,49.45409422438969
14422,10271.519999999982,8602823.594000002,49.51321155222582
17160,10209.159999999983,8613032.754000003,49.57196996954396
15719,10195.969999999936,8623228.724000003,49.630652472337836
14796,10169.329999999996,8633398.054000003,49.689181649663475
16327,10159.639999999998,8643557.694000004,49.747655056576676
18229,10150.509999999997,8653708.204000004,49.806075916135335
15805,10148.929999999993,8663857.134000003,49.86448768206637
18055,10142.640000000009,8673999.774000004,49.92286324615074
17809,10085.890000000003,8684085.664000005,49.98091218785063
15547,10057.050000000001,8694142.714000005,50.03879514206913
13941,10027.179999999998,8704169.894000005,50.096506180681914
13985,10020.859999999991,8714190.754000004,50.15418084478419
15694,9978.479999999992,8724169.234000005,50.21161159246967
14755,9972.549999999992,8734141.784000006,50.269008210274265
16182,9971.65,8744113.434000006,50.3263996481644
14101,9961.93,8754075.364000006,50.38373514297827
16131,9957.419999999993,8764032.784000006,50.4410446806652
18260,9947.259999999997,8773980.044000005,50.49829574287325
17049,9942.52999999998,8783922.574000005,50.55551958175304
16701,9916.729999999994,8793839.304000005,50.61259492975143
12758,9903.239999999998,8803742.544000005,50.66959263658741
14329,9887.619999999992,8813630.164000005,50.72650044313007
12590,9864.260000000004,8823494.424000004,50.783273802115005
14828,9839.459999999997,8833333.884000005,50.83990442567905
12490,9823.64000000001,8843157.524000006,50.896443997857666
13599,9811.039999999999,8852968.564000005,50.95291105123374
16353,9795.46,8862764.024000006,51.00928843453493
14944,9784.669999999991,8872548.694000006,51.065603716417094
17306,9782.35,8882331.044000005,51.12190564563086
13018,9763.159999999994,8892094.204000005,51.17809712755725
13735,9762.770000000002,8901856.974000005,51.23428636485406
14085,9720.669999999986,8911577.644000005,51.290233297262965
12380,9676.300000000001,8921253.944000006,51.34592485988863
12839,9669.119999999992,8930923.064000005,51.401575098307774
16782,9636.11999999997,8940559.184000004,51.45703540652975
17315,9599.579999999987,8950158.764000004,51.51228541022436
18109,9555.710000000001,8959714.474000005,51.56728292186597
14091,9530.080000000002,8969244.554000005,51.622132921054465
17811,9519.799999999988,8978764.354000006,51.67692375410881
13999,9502.259999999991,8988266.614000006,51.73161363638565
17504,9490.169999999998,8997756.784000006,51.78623393514481
14146,9450.299999999992,9007207.084000006,51.84062476369304
14439,9443.04,9016650.124000005,51.89497380759791
13267,9429.809999999998,9026079.934000006,51.94924670676011
17230,9388.49,9035468.424000006,52.003281790293634
15727,9371.709999999988,9044840.134000007,52.057220297199635
15981,9362.770000000004,9054202.904000007,52.1111073502886
13069,9284.44999999999,9063487.354000006,52.16454363570966
13162,9275.489999999998,9072762.844000006,52.21792835220447
15249,9266.000000000002,9082028.844000006,52.271258449378955
14367,9227.820000000007,9091256.664000006,52.3243688030708
14292,9226.249999999993,9100482.914000006,52.377470120689615
13327,9134.479999999992,9109617.394000007,52.43004325969657
17757,9074.049999999977,9118691.444000008,52.482268596224316
15298,9061.769999999997,9127753.214000007,52.53442325569688
15939,9060.39,9136813.604000008,52.586569972633924
16709,9056.009999999993,9145869.614000008,52.6386914806539
17068,8987.679999999997,9154857.294000007,52.69041971805657
15150,8977.939999999988,9163835.234000007,52.74209189727377
15903,8939.840000000002,9172775.074000007,52.79354479344518
15867,8923.299999999981,9181698.374000007,52.8449024942996
12766,8918.989999999998,9190617.364000008,52.896235389119184
12747,8898.480000000001,9199515.844000008,52.947450239443505
14060,8898.240000000009,9208414.084000008,52.99866370845731
13555,8891.839999999993,9217305.924000008,53.049840342523765
14709,8886.330000000004,9226192.254000008,53.10098526400279
12359,8873.389999999994,9235065.644000009,53.152055709822676
14135,8839.67,9243905.314000009,53.20293208151383
16700,8830.769999999997,9252736.084000008,53.25375722960637
16550,8813.580000000004,9261549.664000008,53.304483441332586
15260,8767.73,9270317.394000009,53.354945765193975
16532,8756.64,9279074.03400001,53.4053442609982
13448,8745.929999999984,9287819.964000009,53.455681115820255
15570,8736.489999999987,9296556.45400001,53.505963639095015
16186,8718.429999999995,9305274.884000009,53.556142218752775
17576,8711.950000000004,9313986.834000008,53.606283503026376
12957,8706.970000000003,9322693.804000009,53.656396125106596
13758,8698.129999999996,9331391.93400001,53.70645786891583
13263,8676.199999999964,9340068.134000009,53.75639339547584
15497,8657.38999999999,9348725.52400001,53.8062206618235
13756,8655.949999999995,9357381.474000009,53.856039640308005
16945,8548.160000000005,9365929.634000009,53.9052382377031
15281,8543.569999999987,9374473.20400001,53.954410417534426
13269,8537.319999999987,9383010.52400001,54.0035466257375
15270,8524.859999999995,9391535.384000009,54.05261112090248
12798,8510.93,9400046.314000009,54.101595442502436
13209,8509.51,9408555.824000008,54.15057159134845
15786,8501.619999999994,9417057.444000008,54.19950232961097
13148,8497.819999999976,9425555.264000008,54.24841119712352
14286,8479.760000000004,9434035.024000008,54.297216121019076
18139,8438.339999999997,9442473.364000008,54.34578265373992
13047,8428.530000000004,9450901.894000007,54.39429272539304
14160,8421.470000000001,9459323.364000008,54.442762163494926
17396,8409.599999999999,9467732.964000007,54.49116328428043
15984,8393.019999999984,9476125.984000007,54.539468979530525
14676,8356.789999999995,9484482.774000006,54.58756615444599
14057,8346.660000000003,9492829.434000006,54.635605026546386
17611,8337.529999999979,9501166.964000005,54.68359135129225
13206,8308.189999999997,9509475.154000005,54.73140881082645
12643,8304.819999999998,9517779.974000005,54.77920687445872
17686,8296.810000000009,9526076.784000006,54.82695883685223
12637,8283.810000000007,9534360.594000006,54.87463597825898
15998,8274.139999999989,9542634.734000007,54.9222574643625
15034,8231.199999999975,9550865.934000006,54.96963181099132
13381,8224.369999999997,9559090.304000005,55.01696684782477
13139,8202.98,9567293.284000006,55.06417877535772
16722,8189.559999999997,9575482.844000006,55.111313464610504
17365,8184.489999999983,9583667.334000006,55.158418973678444
13426,8167.379999999987,9591834.714000007,55.20542600681691
13715,8153.039999999993,9599987.754000006,55.2523505066515
14056,8152.709999999982,9608140.464000007,55.299273107184135
16672,8134.94,9616275.404000007,55.34609343318333
17593,8092.319999999995,9624367.724000007,55.39266846145519
15955,8085.980000000002,9632453.704000007,55.43920700010735
17426,8077.769999999993,9640531.474000007,55.48569828642863
16767,8056.7599999999975,9648588.234000007,55.532068650524415
16670,8030.149999999999,9656618.384000007,55.57828586181576
14525,8026.539999999987,9664644.924000006,55.62448229589463
18041,8018.769999999973,9672663.694000006,55.67063401004526
16556,8012.579999999981,9680676.274000006,55.716750097895286
13869,7996.8699999999935,9688673.144000005,55.76277576746054
13174,7995.359999999986,9696668.504000004,55.80879274628041
12428,7956.460000000004,9704624.964000005,55.85458583768607
16303,7928.269999999998,9712553.234000005,55.90021668265969
14291,7904.099999999995,9720457.334000004,55.94570841815254
13871,7885.8499999999985,9728343.184000004,55.99109511649091
14159,7860.800000000002,9736203.984000005,56.03633764054328
15622,7852.609999999994,9744056.594000004,56.08153302737398
17085,7847.6699999999955,9751904.264000004,56.12669998222971
12757,7834.65,9759738.914000005,56.171792000989484
12867,7829.259999999988,9767568.174000004,56.21685299781704
16592,7807.909999999992,9775376.084000004,56.26179111556253
15544,7807.890000000011,9783183.974000005,56.306729118198795
14395,7801.929999999999,9790985.904000005,56.35163281829036
17409,7793.51,9798779.414000005,56.39648805740436
12720,7787.279999999994,9806566.694000004,56.44130743999931
17730,7773.799999999994,9814340.494000005,56.48604923898647
17739,7730.589999999995,9822071.084000004,56.53054234452457
13534,7720.900000000022,9829791.984000005,56.57497967965024
17696,7679.58999999999,9837471.574000005,56.61917925670185
14175,7678.879999999998,9845150.454000005,56.66337474737648
13141,7656.0799999999945,9852806.534000006,56.70743901355127
15046,7623.79,9860430.324000005,56.75131743590588
14145,7600.050000000001,9868030.374000005,56.79505922362777
13373,7587.189999999994,9875617.564000005,56.838726996127356
13137,7586.939999999965,9883204.504000004,56.88239332976182
13709,7571.350000000003,9890775.854000004,56.92596993576677
14030,7521.799999999981,9898297.654000005,56.969261358702994
17091,7495.750000000012,9905793.404000005,57.01240285189269
15179,7491.920000000005,9913285.324000005,57.055522301668574
15581,7480.3999999999905,9920765.724000005,57.09857544853928
13815,7475.7400000000025,9928241.464000005,57.141601774963966
16570,7434.310000000002,9935675.774000006,57.18438965265933
16242,7404.649999999997,9943080.424000006,57.22700682339569
17602,7354.430000000002,9950434.854000006,57.269334954904735
13082,7335.749999999997,9957770.604000006,57.31155557441129
17238,7331.669999999984,9965102.274000006,57.35375271163892
16253,7272.199999999995,9972374.474000005,57.395607571629434
14282,7250.760000000011,9979625.234000005,57.43733903454643
14092,7229.44999999999,9986854.684000004,57.478947848599745
14243,7217.750000000001,9994072.434000004,57.52048932376498
16729,7205.329999999985,10001277.764000004,57.56195931611057
14800,7191.329999999991,10008469.094000004,57.603348732008875
14688,7190.419999999993,10015659.514000004,57.644732910438115
16745,7180.700000000005,10022840.214000003,57.6860611457911
14841,7163.000000000003,10030003.214000003,57.72728750949289
15950,7120.910000000008,10037124.124000004,57.76827162586141
15521,7098.239999999993,10044222.364000004,57.809125265939954
14113,7092.609999999999,10051314.974000003,57.84994650277577
13451,7090.059999999991,10058405.034000004,57.890753063187276
17231,7064.799999999976,10065469.834000004,57.93141424066604
17769,7053.3799999999965,10072523.214000005,57.972009690785676
13183,7036.180000000003,10079559.394000005,58.01250614698438
17965,7006.649999999984,10086566.044000005,58.05283264443393
16938,6995.359999999995,10093561.404000005,58.09309416273422
17690,6963.799999999998,10100525.204000005,58.13317403870051
12841,6958.199999999988,10107483.404000005,58.173221684087885
13552,6948.919999999998,10114432.324000005,58.213215918801644
15674,6948.229999999999,10121380.554000005,58.25320618224764
16265,6935.169999999999,10128315.724000005,58.29312127937926
16187,6911.439999999999,10135227.164000005,58.33289979943274
15301,6909.669999999997,10142136.834000004,58.3726681323211
12749,6897.3600000000015,10149034.194000004,58.41236561549047
16170,6869.000000000004,10155903.194000004,58.4518998737995
15129,6860.179999999995,10162763.374000004,58.49138336894675
18231,6854.170000000003,10169617.544000003,58.53083227377628
16401,6849.149999999998,10176466.694000004,58.570252286194005
12613,6817.370000000007,10183284.064000003,58.6094893900764
12830,6814.640000000001,10190098.704000004,58.64871078155159
16145,6805.439999999999,10196904.144000003,58.687879222789995
15413,6798.72,10203702.864000004,58.72700898733372
12417,6797.409999999998,10210500.274000004,58.766131212224145
14401,6795.899999999991,10217296.174000004,58.8052447463692
13993,6775.709999999999,10224071.884000005,58.844242077766374
13983,6753.8899999999985,10230825.774000006,58.883113825015
12662,6726.540000000008,10237552.314000005,58.92182816041841
12712,6723.029999999997,10244275.344000004,58.960522294155396
15321,6709.729999999994,10250985.074000005,58.99913988026747
14844,6702.43,10257687.504000004,59.037715451517755
17975,6696.329999999992,10264383.834000004,59.076255914458876
13734,6695.689999999998,10271079.524000004,59.11479269390525
16497,6695.279999999994,10277774.804000003,59.15332711361282
13384,6680.829999999998,10284455.634000003,59.191778366915884
17700,6679.969999999993,10291135.604000004,59.2302246705229
14461,6676.910000000001,10297812.514000004,59.26865336242073
16717,6663.679999999999,10304476.194000004,59.307005909575885
17001,6640.800000000001,10311116.994000005,59.345226771794344
13953,6640.680000000002,10317757.674000004,59.38344694335754
14562,6638.1499999999905,10324395.824000005,59.42165255360563
13394,6621.699999999993,10331017.524000004,59.459763486528175
12626,6620.479999999998,10337638.004000004,59.49786739778888
13520,6606.000000000003,10344244.004000004,59.53588796998126
13831,6585.54,10350829.544000003,59.57379078545141
12843,6583.359999999996,10357412.904000003,59.611681054017616
13015,6579.779999999998,10363992.684000002,59.64955071803517
13883,6560.019999999999,10370552.704000002,59.68730665415286
12836,6559.729999999992,10377112.434000002,59.72506092118701
15980,6543.680000000002,10383656.114000002,59.762722813079804
14855,6520.300000000002,10390176.414000003,59.800250142305664
14221,6517.489999999992,10396693.904000003,59.83776129868746
12823,6501.5,10403195.404000003,59.87518042525555
13317,6486.090999999994,10409681.495000003,59.91251086593249
12779,6474.109999999998,10416155.605000002,59.94977235043694
14154,6460.699999999992,10422616.305000002,59.98695665421582
15750,6452.990999999984,10429069.296000002,60.02409658914956
16940,6427.659999999994,10435496.956000002,60.06109073251288
16655,6423.259999999999,10441920.216000002,60.098059551849914
12656,6407.830000000003,10448328.046000002,60.13493956443112
15514,6392.059999999997,10454720.106000002,60.17172881339995
18094,6391.519999999998,10461111.626000002,60.20851495442009
12406,6390.359999999998,10467501.986000001,60.245294419106024
14388,6388.200000000007,10473890.186,60.28206145199724
14766,6375.729999999996,10480265.916000001,60.31875671429577
12356,6371.729999999995,10486637.646000002,60.35542895475224
14702,6368.779999999983,10493006.426,60.39208421660016
14227,6368.710000000005,10499375.136000002,60.42873907556585
12484,6354.100000000001,10505729.236000001,60.46530984725336
13590,6336.04,10512065.276,60.50177667532386
18245,6324.979999999998,10518390.256000001,60.53817984800103
13654,6307.999999999997,10524698.256000001,60.57448529295858
12913,6283.240000000001,10530981.496000001,60.61064823271366
15480,6279.0,10537260.496000001,60.646786769316144
13136,6274.559999999997,10543535.056000002,60.682899751673915
13615,6272.529999999997,10549807.586000001,60.71900105044682
17873,6265.329999999999,10556072.916000001,60.755060909904
14004,6258.450000000003,10562331.366,60.7910811717928
15369,6251.259999999999,10568582.626,60.827060051920455
12497,6248.499999999999,10574831.126,60.863023046977084
17799,6246.929999999988,10581078.056,60.898977005960695
18118,6221.019999999968,10587299.076,60.93478184096225
16735,6217.410000000005,10593516.486,60.970565898751325
12429,6204.409999999997,10599720.896,61.00627513555364
15673,6204.319999999993,10605925.216,61.041983854364524
13334,6201.799999999997,10612127.016,61.0776780694149
16103,6191.710000000004,10618318.726000002,61.11331421186862
16156,6188.180000000002,10624506.906000001,61.14893003754671
14534,6187.65999999999,10630694.566000002,61.18454287038533
15299,6156.530000000001,10636851.096,61.21997653573796
14390,6150.030000000002,10643001.126,61.25537279059723
17669,6142.349999999999,10649143.476,61.290724843519705
13266,6135.039999999999,10655278.515999999,61.326034824025776
14852,6132.429999999997,10661410.945999999,61.3613297827799
17419,6126.250000000003,10667537.195999999,61.396589172788005
13230,6120.009999999995,10673657.205999998,61.43181264872247
14180,6117.499999999993,10679774.705999998,61.46702167845104
13935,6116.920000000001,10685891.625999998,61.502227370012506
14560,6114.029999999996,10692005.655999998,61.53741642829306
18178,6103.739999999998,10698109.395999998,61.57254626288488
14530,6088.869999999996,10704198.265999997,61.60759051377877
18061,6083.8099999999995,10710282.075999998,61.642605642042426
17509,6083.64,10716365.715999998,61.6776197918778
16954,6081.879999999998,10722447.595999999,61.71262381210266
12664,6070.039999999999,10728517.635999998,61.74755968767496
17644,6028.5999999999985,10734546.235999998,61.78225705696333
13658,6025.500000000006,10740571.735999998,61.81693658432409
